t,x,y,z,dx,dy,dz,xdes,ydes,zdes,phi,theta,psi,psides,v_des_x,v_des_y,v_des_z,ex,ey,ez
22.149492979049683,-0.9971795179433509,0.07951527036263561,-0.2,0.0398400614393078,0.4961125924122722,0.08,-0.996867517993091,0.07908951618447466,1.5,0.0,0.0,0.9948376736367679,0.3,0.04329600663917928,0.49587062883680466,1.860463514248748,-0.00031199995025987803,0.0004257541781609586,-1.7
22.15550661087036,-0.9969295974294339,0.08249798214856975,-0.2,0.04155899818437201,0.49599175255087435,0.08,-0.9966252044285502,0.08208655125993822,1.5,0.0,0.0,0.9948376736367679,0.3,0.0447127233420405,0.4957735422805279,1.7070603210277846,-0.0003043930008836959,0.00041143088863153376,-1.7
22.161635160446167,-0.996665038995625,0.08553700716885415,-0.2,0.04316819673830755,0.4958799766068452,0.08,-0.9963689900307099,0.08514009458053937,1.5,0.0,0.0,0.9948376736367679,0.3,0.04637908945743328,0.4956601250549596,1.7386371087007915,-0.0002960489649150855,0.00039691258831478504,-1.7
22.168625593185425,-0.9963518959913712,0.08900264071725468,-0.2,0.04479593981288435,0.49576809872409733,0.08,-0.9960653215009709,0.08862209263590798,1.5,0.0,0.0,0.9948376736367679,0.3,0.04845474689375689,0.49551986133943954,1.9725283134559166,-0.00028657449040025984,0.0003805480813467016,-1.7
22.174778938293457,-0.9960656699445608,0.09205255345776905,-0.2,0.04651551989774356,0.49565117622497573,0.08,-0.9957879464404235,0.09168623519353548,1.5,0.0,0.0,0.9948376736367679,0.3,0.04973256585292403,0.4954350633793167,1.7463909026074802,-0.0002777235041373505,0.00036631826423356995,-1.7
22.180809020996094,-0.9957750874907897,0.09504069069014236,-0.2,0.04818880073470474,0.49553834992457196,0.08333333333333333,-0.9955069829798292,0.09468815574504563,1.5,0.0,0.0,0.9075712110370514,0.3,0.05133703735791614,0.4953286727171413,1.7166826648717266,-0.0002681045109604874,0.00035253494509672467,-1.7
22.186633348464966,-0.9954847945642632,0.09792622481783565,-0.2,0.04984145003486568,0.4954278658119658,0.08666666666666667,-0.9952270146624773,0.09758682947003193,1.5,0.0,0.0,0.9075712110370514,0.3,0.05287657691296439,0.49522720751795585,1.66459590935934,-0.0002577799017858817,0.0003393953478037226,-1.7
22.19292640686035,-0.9951618637971746,0.10104336741222894,-0.2,0.051315393374601524,0.495330314538138,0.09000000000000001,-0.994915028669809,0.10071785207674515,1.5,0.0,0.0,0.9075712110370514,0.3,0.054590288286996025,0.49511469114585077,1.7952933830549207,-0.00024683512736567437,0.00032551533548379197,-1.7
22.19888186454773,-0.9948466138230834,0.10399265015397621,-0.2,0.05293463418595886,0.4952235237936493,0.09000000000000001,-0.9946107077724301,0.1036799883508178,1.5,0.0,0.0,0.9075712110370514,0.3,0.05602752779259541,0.4950207471085406,1.7042677529978743,-0.0002359060506532673,0.00031266180315840664,-1.7
22.20501971244812,-0.994512112584165,0.1070316268195337,-0.2,0.05449813099751861,0.49512088192411574,0.09000000000000001,-0.9942878385080255,0.10673187993771363,1.5,0.0,0.0,0.9075712110370514,0.3,0.05767947343274752,0.49491275159333153,1.754191753973319,-0.0002242740761395634,0.0002997468818200649,-1.7
